subject_id,item_id,lexicality,frequency,priming,rt,correct,log_rt
subj_25,item_009,word,high,related,654.9990855194098,1,6.484633839480704
subj_25,item_010,word,high,related,492.88404406003764,1,6.200273941631342
subj_25,item_011,word,high,related,479.5453381797911,1,6.1728384428876115
subj_25,item_012,word,high,related,577.8328743945265,1,6.359284682215857
subj_25,item_013,word,high,related,592.3365937798748,1,6.3840750438831115
subj_25,item_014,word,high,related,606.5829694697652,1,6.4078415194725675
subj_25,item_015,word,high,related,457.86442615377234,1,6.12657312752907
subj_25,item_016,word,high,related,458.68680693064437,1,6.128367639320397
subj_25,item_017,word,high,related,624.9798665368427,1,6.437719435676483
subj_25,item_018,word,high,related,385.79957232948146,1,5.955317991941936
subj_25,item_019,word,high,related,560.5456775806384,1,6.328910733537206
subj_25,item_020,word,high,related,593.7852031435158,1,6.386517643096166
subj_25,item_021,word,high,related,671.3238138959068,1,6.5092516046130005
subj_25,item_022,word,high,related,579.9125966027924,1,6.362877396672329
subj_25,item_023,word,high,related,413.623963447354,1,6.024957260218337
subj_25,item_024,word,high,related,487.24163028973675,1,6.188760160794752
subj_25,item_025,word,high,related,492.58495341741144,1,6.199666939985272
subj_25,item_026,word,high,related,403.3367522550324,1,5.99977182655212
subj_25,item_027,word,high,related,618.7963044287237,1,6.42777614652323
subj_25,item_028,word,high,related,558.9638632007873,1,6.326084825628619
subj_25,item_029,word,high,related,414.86912330411843,1,6.027963104960286
subj_25,item_030,word,high,related,543.0746229781944,1,6.297246737707508
subj_25,item_031,word,high,related,424.6180717971994,1,6.051190110297476
subj_25,item_032,word,high,related,672.3793316420538,1,6.510822662873535
subj_25,item_033,word,high,related,626.9507498318371,1,6.440867988635253
subj_25,item_034,word,high,related,450.3223402463546,1,6.109963637994183
subj_25,item_036,word,high,related,440.6319736652288,1,6.088210000199258
subj_25,item_038,word,high,related,658.3271699356644,1,6.489702026500246
subj_25,item_039,word,high,related,458.4667885616074,1,6.127887854092843
subj_25,item_040,word,high,unrelated,524.5447196854911,1,6.262530685756589
subj_25,item_041,word,high,unrelated,497.85829631931165,1,6.210315490990338
subj_25,item_042,word,high,unrelated,626.8567919350285,1,6.440718112527709
subj_25,item_043,word,high,unrelated,480.93034486602085,1,6.175722446450966
subj_25,item_044,word,high,unrelated,537.7731495308483,1,6.287436816093134
subj_25,item_045,word,high,unrelated,584.0079834479372,1,6.369914653022353
subj_25,item_046,word,high,unrelated,444.24265589898243,1,6.096370935438311
subj_25,item_047,word,high,unrelated,493.61483933791123,1,6.201755535627756
subj_25,item_048,word,high,unrelated,506.1487452124641,1,6.226830588959329
subj_25,item_049,word,high,unrelated,398.5086947050117,1,5.987729316574461
subj_25,item_050,word,high,unrelated,491.94080616559074,1,6.198358396582594
subj_25,item_051,word,high,unrelated,465.74200126999125,1,6.143631835464104
subj_25,item_052,word,high,unrelated,533.8287100754347,1,6.28007501985425
subj_25,item_053,word,high,unrelated,549.8204468341191,1,6.30959176462515
subj_25,item_054,word,high,unrelated,422.6519499558497,1,6.046549027006432
subj_25,item_055,word,high,unrelated,699.2934262731455,1,6.550070434226835
subj_25,item_056,word,high,unrelated,793.6616981169259,1,6.67665729755169
subj_25,item_057,word,high,unrelated,588.3827153499662,1,6.377377612615942
subj_25,item_058,word,high,unrelated,524.2801438957131,1,6.2620261672147866
subj_25,item_059,word,high,unrelated,569.054573872733,1,6.343976341429949
subj_25,item_060,word,high,unrelated,504.2419929224559,1,6.223056297526205
subj_25,item_062,word,high,unrelated,512.5144565299037,1,6.2393289184779555
subj_25,item_063,word,high,unrelated,484.96854992033593,1,6.1840840433098405
subj_25,item_064,word,high,unrelated,506.9876384043357,1,6.228486621448449
subj_25,item_065,word,high,unrelated,391.51787376016557,1,5.97003116894853
subj_25,item_066,word,high,unrelated,562.1049827199673,1,6.331688634441195
subj_25,item_067,word,high,unrelated,518.559379750393,1,6.251054543292539
subj_25,item_068,word,high,unrelated,586.3163519657057,1,6.373859493681377
subj_25,item_069,word,high,unrelated,407.8070462320583,1,6.010794136637619
subj_25,item_070,word,high,unrelated,487.467344387089,1,6.1892233023216106
subj_25,item_071,word,high,unrelated,466.61527186155354,1,6.145505089145054
subj_25,item_072,word,high,unrelated,464.12433851705106,1,6.140152487270376
subj_25,item_073,word,high,unrelated,474.17891981992136,1,6.1615847184464805
subj_25,item_074,word,high,unrelated,420.6996082023809,1,6.041919059296733
subj_25,item_075,word,high,unrelated,487.4255107612575,1,6.189137480324585
subj_25,item_076,word,high,unrelated,545.3742777248123,1,6.3014723070785825
subj_25,item_077,word,high,unrelated,567.1173561903463,1,6.340566259718901
subj_25,item_078,word,high,unrelated,515.3606658774095,1,6.244866977644708
subj_25,item_079,word,high,unrelated,440.6097584566533,1,6.088159582231587
subj_25,item_080,word,low,related,477.6543378600401,1,6.1688873283455425
subj_25,item_081,word,low,related,649.4351502549003,1,6.4761029854827905
subj_25,item_082,word,low,related,859.6013272506071,1,6.756468708799978
subj_25,item_083,word,low,related,850.4025402054249,1,6.745709814094567
subj_25,item_085,word,low,related,483.9340226483072,1,6.181948580582306
subj_25,item_087,word,low,related,514.7426346301891,1,6.243667037170637
subj_25,item_088,word,low,related,569.9474468748859,1,6.3455441581129435
subj_25,item_090,word,low,related,548.8607770247838,1,6.307844815587417
subj_25,item_091,word,low,related,622.2279997870843,1,6.4333065847160125
subj_25,item_092,word,low,related,534.2650136722094,1,6.280891996138899
subj_25,item_093,word,low,related,532.252054130173,1,6.277117163099486
subj_25,item_094,word,low,related,677.2550348077275,1,6.518047915131336
subj_25,item_095,word,low,related,496.4619023576004,1,6.207506748129465
subj_25,item_096,word,low,related,548.0133333396036,1,6.306299617563709
subj_25,item_097,word,low,related,628.5417441281858,1,6.443402444485279
subj_25,item_098,word,low,related,764.0061731958101,1,6.6385758692331045
subj_25,item_099,word,low,related,601.6466017823441,1,6.399670232704578
subj_25,item_100,word,low,related,629.202370997838,1,6.444452939450764
subj_25,item_101,word,low,related,547.0061408369652,1,6.304460028751955
subj_25,item_102,word,low,related,553.0886965530059,1,6.315518380257734
subj_25,item_104,word,low,related,533.1492566259683,1,6.278801416157615
subj_25,item_105,word,low,related,554.3920156546105,1,6.317872045994589
subj_25,item_106,word,low,related,557.0135760227894,1,6.322589613100255
subj_25,item_107,word,low,related,675.673168823477,1,6.515709481057977
subj_25,item_109,word,low,related,537.9551457381979,1,6.287775184452293
subj_25,item_110,word,low,related,640.8713877511299,1,6.462828793655181
subj_25,item_111,word,low,related,620.6814932883657,1,6.430818057103292
subj_25,item_112,word,low,related,426.9951704909809,1,6.0567727028390905
subj_25,item_113,word,low,related,493.27317152113864,1,6.201063121034278
subj_25,item_115,word,low,related,572.6455293089489,1,6.35026690279142
subj_25,item_116,word,low,related,641.6798423481731,1,6.464089491372586
subj_25,item_117,word,low,related,510.3772558386331,1,6.235150169593005
subj_25,item_118,word,low,related,532.5603223917144,1,6.277696172654505
subj_25,item_119,word,low,related,540.801440416515,1,6.293052188217284
subj_25,item_120,word,low,unrelated,765.3157518464212,1,6.640288496181375
subj_25,item_121,word,low,unrelated,574.6048502075895,1,6.353682587525209
subj_25,item_123,word,low,unrelated,593.6694097524787,1,6.386322615193379
subj_25,item_124,word,low,unrelated,649.8811392978955,1,6.476789483549654
subj_25,item_125,word,low,unrelated,568.4065566989666,1,6.3428369315170166
subj_25,item_126,word,low,unrelated,744.2496818935557,1,6.612376572476991
subj_25,item_127,word,low,unrelated,520.132549518044,1,6.254083682012559
subj_25,item_128,word,low,unrelated,519.366994604498,1,6.2526107519737115
subj_25,item_129,word,low,unrelated,783.4355844288282,1,6.663688843264761
subj_25,item_130,word,low,unrelated,545.2684444045377,1,6.301278231936542
subj_25,item_131,word,low,unrelated,484.00501035696186,1,6.182095258640245
subj_25,item_132,word,low,unrelated,631.3661989766664,1,6.447886041236168
subj_25,item_133,word,low,unrelated,545.9827906759878,1,6.302587456339727
subj_25,item_134,word,low,unrelated,459.1705790079907,1,6.12942177284823
subj_25,item_135,word,low,unrelated,593.1956128138046,1,6.385524214440414
subj_25,item_136,word,low,unrelated,638.9832957777878,1,6.459878312843028
subj_25,item_137,word,low,unrelated,608.1306634533083,1,6.41038976587254
subj_25,item_138,word,low,unrelated,560.0532255778218,1,6.328031824887323
subj_25,item_139,word,low,unrelated,621.8653857683527,1,6.432723647722359
subj_25,item_140,word,low,unrelated,466.2287163612141,1,6.144676321361062
subj_25,item_141,word,low,unrelated,644.4045375836399,1,6.468326692841715
subj_25,item_143,word,low,unrelated,589.6891303995935,1,6.3795955004126235
subj_25,item_144,word,low,unrelated,567.7580608758444,1,6.341695378816793
subj_25,item_145,word,low,unrelated,543.4436497633204,1,6.297926020897813
subj_25,item_146,word,low,unrelated,573.6892048203513,1,6.3520877946630545
subj_25,item_147,word,low,unrelated,606.2503434267003,1,6.407293008728564
subj_25,item_148,word,low,unrelated,718.4225495777051,1,6.577057905105769
subj_25,item_149,word,low,unrelated,529.8570626638067,1,6.27260727708529
subj_25,item_150,word,low,unrelated,735.1492805863777,1,6.600073581428856
subj_25,item_151,word,low,unrelated,667.0531449182963,1,6.502869720280212
subj_25,item_152,word,low,unrelated,612.8666619082447,1,6.41814739499734
subj_25,item_154,word,low,unrelated,551.6166024246967,1,6.312853244133154
subj_25,item_155,word,low,unrelated,574.6958517467446,1,6.353840947368182
subj_25,item_156,word,low,unrelated,641.277121812911,1,6.463461690815374
subj_25,item_157,word,low,unrelated,651.6416679705785,1,6.47949482184508
subj_25,item_158,word,low,unrelated,784.1404765172799,1,6.664588183530951
subj_25,item_159,word,low,unrelated,525.306256649431,1,6.263981438510403
subj_25,item_160,nonword,NA,NA,575.827526688888,1,6.355808183025138
subj_25,item_162,nonword,NA,NA,491.1980383038723,1,6.196847383143917
subj_25,item_163,nonword,NA,NA,590.411148037942,1,6.3808191552860825
subj_25,item_164,nonword,NA,NA,423.6548770958848,1,6.048919154665746
subj_25,item_165,nonword,NA,NA,579.1721770880918,1,6.361599803122281
subj_25,item_166,nonword,NA,NA,636.4254062744947,1,6.455867217531161
subj_25,item_167,nonword,NA,NA,542.5367510964743,1,6.296255827076731
subj_25,item_168,nonword,NA,NA,674.5970411682831,1,6.514115536564393
subj_25,item_169,nonword,NA,NA,568.1180667809493,1,6.34232926117138
subj_25,item_170,nonword,NA,NA,478.5487184536588,1,6.170758020660394
subj_25,item_171,nonword,NA,NA,611.8346651898876,1,6.416462091095428
subj_25,item_172,nonword,NA,NA,572.150022592427,1,6.349401234250618
subj_25,item_173,nonword,NA,NA,610.0431541912973,1,6.413529699240975
subj_25,item_174,nonword,NA,NA,740.8806010850273,1,6.607839480173944
subj_25,item_175,nonword,NA,NA,560.8172469061085,1,6.329395089359659
subj_25,item_176,nonword,NA,NA,817.070544033992,1,6.705725436339314
subj_25,item_177,nonword,NA,NA,595.213338864671,1,6.388919893994699
subj_25,item_178,nonword,NA,NA,665.2908500543143,1,6.500224313540858
subj_25,item_179,nonword,NA,NA,508.77386870140367,1,6.232003652022662
subj_25,item_180,nonword,NA,NA,539.7964105434789,1,6.291192050957274
subj_25,item_181,nonword,NA,NA,749.2515566569609,1,6.619074783814849
subj_25,item_182,nonword,NA,NA,554.4802573090672,1,6.318031201664352
subj_25,item_183,nonword,NA,NA,628.6623656735005,1,6.443594333049346
subj_25,item_184,nonword,NA,NA,612.6350549569298,1,6.4177694160016605
subj_25,item_185,nonword,NA,NA,877.405160346994,1,6.776968870122379
subj_25,item_186,nonword,NA,NA,633.0453848372151,1,6.450542117579077
subj_25,item_188,nonword,NA,NA,566.2878995312485,1,6.339102605296993
subj_25,item_189,nonword,NA,NA,687.1449514710414,1,6.532545261918703
subj_25,item_190,nonword,NA,NA,765.2327618524932,1,6.640180051407143
subj_25,item_191,nonword,NA,NA,696.1400241574381,1,6.545550824233856
subj_25,item_192,nonword,NA,NA,661.2921114204096,1,6.494195665712461
subj_25,item_193,nonword,NA,NA,605.8731638677915,1,6.406670663614699
subj_25,item_194,nonword,NA,NA,863.5147016567034,1,6.76101092310098
subj_25,item_195,nonword,NA,NA,621.0921638156683,1,6.431479482863011
subj_25,item_196,nonword,NA,NA,534.8547713377093,1,6.2819952546017745
subj_25,item_197,nonword,NA,NA,570.4826905649923,1,6.34648282802675
subj_25,item_198,nonword,NA,NA,504.1372374289004,1,6.222848527491323
subj_25,item_199,nonword,NA,NA,597.3267196823385,1,6.392464232845101
subj_25,item_200,nonword,NA,NA,651.1559850161124,1,6.478749221826762
subj_25,item_201,nonword,NA,NA,645.8356262135688,1,6.470545022819262
subj_25,item_202,nonword,NA,NA,837.724424631497,1,6.730689197511002
subj_25,item_203,nonword,NA,NA,674.9663431047994,1,6.514662827562412
subj_25,item_204,nonword,NA,NA,585.5318875834412,1,6.372520643695569
subj_25,item_205,nonword,NA,NA,520.3603921602496,1,6.254521633365655
subj_25,item_207,nonword,NA,NA,623.36869393416,1,6.435138147808157
subj_25,item_208,nonword,NA,NA,617.4579185995703,1,6.425610918163061
subj_25,item_210,nonword,NA,NA,520.4955596890135,1,6.254781357161793
subj_25,item_211,nonword,NA,NA,679.4839645679842,1,6.521333634442961
subj_25,item_212,nonword,NA,NA,546.1186529424898,1,6.302836265217321
subj_25,item_214,nonword,NA,NA,465.3561995179068,1,6.1428031328120385
subj_25,item_215,nonword,NA,NA,645.7673972718528,1,6.4704393728005805
subj_25,item_216,nonword,NA,NA,632.7046799930029,1,6.450003772984978
subj_25,item_217,nonword,NA,NA,542.3121472234684,1,6.295841753049348
subj_25,item_219,nonword,NA,NA,582.6634249593213,1,6.367609703960936
subj_25,item_220,nonword,NA,NA,695.1661818742432,1,6.5441509275928285
subj_25,item_221,nonword,NA,NA,647.7292766139226,1,6.4734728260534355
subj_25,item_222,nonword,NA,NA,603.3086175717294,1,6.402428869401934
subj_25,item_223,nonword,NA,NA,666.0221632481077,1,6.501322948136996
subj_25,item_224,nonword,NA,NA,602.8069966847663,1,6.401597073660372
subj_25,item_225,nonword,NA,NA,648.0157626517085,1,6.4739150211362215
subj_25,item_226,nonword,NA,NA,609.0640888400117,1,6.4119234983634525
subj_25,item_227,nonword,NA,NA,670.2632317900502,1,6.5076705184953205
subj_25,item_228,nonword,NA,NA,699.8368854552538,1,6.550847287111636
subj_25,item_229,nonword,NA,NA,531.5302982641697,1,6.275760201357963
subj_25,item_230,nonword,NA,NA,842.6768320309368,1,6.736583529853729
subj_25,item_231,nonword,NA,NA,527.084375929514,1,6.267360641853854
subj_25,item_232,nonword,NA,NA,717.4328475345567,1,6.5756793509674125
subj_25,item_233,nonword,NA,NA,677.5021149537507,1,6.518412674451937
subj_25,item_234,nonword,NA,NA,636.7014539150894,1,6.456300870537083
subj_25,item_235,nonword,NA,NA,720.8141356595022,1,6.580381317172175
subj_25,item_237,nonword,NA,NA,642.3507537047667,1,6.465134499832215
subj_25,item_239,nonword,NA,NA,519.346849123053,1,6.2525719626929686
subj_26,item_000,word,high,related,552.1132532449711,1,6.31375319415488
subj_26,item_001,word,high,related,706.5505512899401,1,6.560394751284541
subj_26,item_002,word,high,related,495.69605525199574,1,6.205962947060621
subj_26,item_003,word,high,related,564.9212445128451,1,6.336686331187966
subj_26,item_004,word,high,related,526.8283956252943,1,6.266874870514589
subj_26,item_005,word,high,related,669.0826145724025,1,6.505907542148857
subj_26,item_006,word,high,related,735.6392199782268,1,6.6007398082993864
subj_26,item_007,word,high,related,536.7737861493318,1,6.28557675091316
subj_26,item_008,word,high,related,510.65185864458726,1,6.2356880637797225
subj_26,item_009,word,high,related,561.0234081214824,1,6.329762630358945
subj_26,item_010,word,high,related,498.91960128387683,1,6.21244496309876
subj_26,item_012,word,high,related,508.17799075007315,1,6.230831761703593
subj_26,item_013,word,high,related,610.85530697347,1,6.414860117662816
subj_26,item_014,word,high,related,566.4166610867381,1,6.339329957707359
subj_26,item_015,word,high,related,459.33443414914626,1,6.129778559453739
subj_26,item_016,word,high,related,587.131755361018,1,6.375249250111954
subj_26,item_017,word,high,related,663.8459204735485,1,6.498050075069656
subj_26,item_018,word,high,related,880.4806136230127,1,6.780467910229946
subj_26,item_019,word,high,related,519.9409511039634,1,6.25371524955825
subj_26,item_020,word,high,related,517.2351277907925,1,6.248497563753699
subj_26,item_021,word,high,related,804.0582156809996,1,6.689671674121097
subj_26,item_022,word,high,related,445.2664645080243,1,6.098672899606309
subj_26,item_023,word,high,related,659.1685500128783,1,6.490979268132012
subj_26,item_024,word,high,related,578.3816266703833,1,6.36023390455575
subj_26,item_025,word,high,related,861.2531078205989,1,6.758388430821327
subj_26,item_026,word,high,related,752.6743205130149,1,6.623632624961913
subj_26,item_027,word,high,related,432.74049732213325,1,6.07013823499866
subj_26,item_028,word,high,related,605.0910595382693,1,6.405378958338605
subj_26,item_029,word,high,related,468.820377239951,1,6.1502197041269175
subj_26,item_030,word,high,related,550.5427620722239,1,6.310904631751219
subj_26,item_031,word,high,related,555.0862532065656,1,6.319123512854369
subj_26,item_032,word,high,related,509.54386819971,1,6.233515949446453
subj_26,item_033,word,high,related,642.6991236458803,1,6.465676688825479
subj_26,item_034,word,high,related,496.3064867335772,1,6.2071936526945155
subj_26,item_035,word,high,related,450.5836281606521,1,6.110543693917412
subj_26,item_036,word,high,related,612.1147949318088,1,6.41691983834062
subj_26,item_037,word,high,related,801.8321566722947,1,6.6868993050069605
subj_26,item_038,word,high,related,625.0930478615037,1,6.43790051523379
subj_26,item_039,word,high,related,491.30655893082405,1,6.197068289239824
subj_26,item_040,word,high,unrelated,619.4742536776531,1,6.428871140363195
subj_26,item_041,word,high,unrelated,541.5281773063011,1,6.29439510074061
subj_26,item_042,word,high,unrelated,525.0743972934445,1,6.263539961682204
subj_26,item_043,word,high,unrelated,614.8836181376583,1,6.421433011098041
subj_26,item_044,word,high,unrelated,564.7847901167554,1,6.336444756136457
subj_26,item_045,word,high,unrelated,535.5618877070223,1,6.283316453157865
subj_26,item_046,word,high,unrelated,543.5060589016349,1,6.298040854432218
subj_26,item_047,word,high,unrelated,622.937640043729,1,6.434446417539495
subj_26,item_048,word,high,unrelated,549.5975473630338,1,6.309186278312727
subj_26,item_049,word,high,unrelated,484.5919751188363,1,6.18330724844101
subj_26,item_050,word,high,unrelated,561.1489856130602,1,6.329986441767608
subj_26,item_051,word,high,unrelated,438.0902067029308,1,6.082424840547927
subj_26,item_053,word,high,unrelated,653.8940436605706,1,6.482945325580294
subj_26,item_054,word,high,unrelated,562.1094685390946,1,6.3316966148031675
subj_26,item_055,word,high,unrelated,510.64676871974467,1,6.235678096225266
subj_26,item_056,word,high,unrelated,429.3293312575625,1,6.0622242963476864
subj_26,item_057,word,high,unrelated,579.6740002719259,1,6.362465877024073
subj_26,item_058,word,high,unrelated,522.4080576827945,1,6.258449002197774
subj_26,item_059,word,high,unrelated,644.443391285391,1,6.468386984984631
subj_26,item_060,word,high,unrelated,497.9851773776684,1,6.210570312279817
subj_26,item_061,word,high,unrelated,667.9863463466612,1,6.504267733726947
subj_26,item_062,word,high,unrelated,588.165832718992,1,6.3770089365697435
subj_26,item_063,word,high,unrelated,816.0369012017853,1,6.704459576002632
subj_26,item_064,word,high,unrelated,531.852385630903,1,6.276365980220946
subj_26,item_065,word,high,unrelated,563.8698268910872,1,6.334823421474262
subj_26,item_066,word,high,unrelated,542.3273512860176,1,6.295869788286071
subj_26,item_067,word,high,unrelated,543.4978034748475,1,6.298025665108475
subj_26,item_068,word,high,unrelated,555.7959998118931,1,6.320401320110667
subj_26,item_069,word,high,unrelated,475.81786926010403,1,6.165035153405976
subj_26,item_071,word,high,unrelated,453.7403937615295,1,6.117525214581468
subj_26,item_072,word,high,unrelated,922.8058103869489,1,6.82741882275458
subj_26,item_073,word,high,unrelated,551.998925470856,1,6.313546099664433
subj_26,item_074,word,high,unrelated,622.2215988227728,1,6.433296297494547
subj_26,item_075,word,high,unrelated,517.0352531514176,1,6.248111060097506
subj_26,item_076,word,high,unrelated,580.3627129796952,1,6.36365327528625
subj_26,item_077,word,high,unrelated,587.9096431495204,1,6.376573267977412
subj_26,item_078,word,high,unrelated,448.3389776845685,1,6.105549592919589
subj_26,item_079,word,high,unrelated,795.9145271147299,1,6.679491802082382
subj_26,item_080,word,low,related,637.1852581937135,1,6.457060442479055
subj_26,item_081,word,low,related,503.53702555831035,1,6.221657245817037
subj_26,item_082,word,low,related,729.4426217392635,1,6.592280710639501
subj_26,item_083,word,low,related,632.9613745657074,1,6.45040940063897
subj_26,item_084,word,low,related,510.6395133700863,1,6.235663887966943
subj_26,item_085,word,low,related,704.8909229301153,1,6.558043071593947
subj_26,item_086,word,low,related,663.3140365175182,1,6.4972485379501785
subj_26,item_087,word,low,related,593.1951727558143,1,6.3855234725971775
subj_26,item_088,word,low,related,488.07492458375015,1,6.190468928051106
subj_26,item_089,word,low,related,699.1845154058384,1,6.549914677937398
subj_26,item_090,word,low,related,637.4908949299403,1,6.457539994467747
subj_26,item_091,word,low,related,554.0355744801249,1,6.317228898548703
subj_26,item_092,word,low,related,629.9794289133401,1,6.445687166333966
subj_26,item_093,word,low,related,675.5873748660125,1,6.515582497467757
subj_26,item_094,word,low,related,541.3012968134087,1,6.2939760495388555
subj_26,item_095,word,low,related,648.5221294735815,1,6.474696127266161
subj_26,item_096,word,low,related,585.6966407797729,1,6.372801977685355
subj_26,item_097,word,low,related,849.2571601648428,1,6.744362038167757
subj_26,item_098,word,low,related,631.6365944325258,1,6.448314219956598
subj_26,item_099,word,low,related,607.5219631563183,1,6.409388327904921
subj_26,item_100,word,low,related,827.0045906496111,1,6.7178102459751665
subj_26,item_102,word,low,related,550.38297182824,1,6.310614348328486
subj_26,item_103,word,low,related,503.23167800963125,1,6.221050656524065
subj_26,item_105,word,low,related,753.5492598150818,1,6.624794390601361
subj_26,item_106,word,low,related,601.8969546084359,1,6.400086258910481
subj_26,item_107,word,low,related,738.2476465119175,1,6.604279332690631
subj_26,item_108,word,low,related,590.0564701817888,1,6.380218244492171
subj_26,item_109,word,low,related,568.042482541308,1,6.342196209130807
subj_26,item_110,word,low,related,519.8279266385485,1,6.253497846502091
subj_26,item_111,word,low,related,662.054759327126,1,6.495348270532868
subj_26,item_112,word,low,related,729.6221099619438,1,6.592526742525114
subj_26,item_113,word,low,related,565.647270208434,1,6.337970686423297
subj_26,item_114,word,low,related,614.7913169535605,1,6.421282888197042
subj_26,item_115,word,low,related,844.8598050375389,1,6.73917070239421
subj_26,item_116,word,low,related,699.8032771785429,1,6.5507992629442615
subj_26,item_117,word,low,related,474.8686800335372,1,6.163038302724387
subj_26,item_118,word,low,related,701.9402360347067,1,6.553848266548025
subj_26,item_119,word,low,related,576.313378307335,1,6.356651572310493
subj_26,item_120,word,low,unrelated,629.5495097147684,1,6.4450044996606035
subj_26,item_121,word,low,unrelated,600.6858936285154,1,6.398072158358332
subj_26,item_122,word,low,unrelated,524.5711479385467,1,6.262581067709387
subj_26,item_123,word,low,unrelated,646.5842804426178,1,6.471703553895624
subj_26,item_125,word,low,unrelated,677.0436756800676,1,6.517735784391287
subj_26,item_126,word,low,unrelated,784.4025189692127,1,6.664922305649535
subj_26,item_127,word,low,unrelated,628.5739630592022,1,6.44345370298255
subj_26,item_128,word,low,unrelated,630.8093500058611,1,6.447003677436009
subj_26,item_129,word,low,unrelated,724.2883623435562,1,6.585189603618872
subj_26,item_130,word,low,unrelated,614.1994814596396,1,6.420319763753093
subj_26,item_131,word,low,unrelated,442.9777918128106,1,6.09351963744046
subj_26,item_132,word,low,unrelated,746.2394401943648,1,6.615046514113379
subj_26,item_133,word,low,unrelated,954.8689632232418,1,6.861574119781837
subj_26,item_134,word,low,unrelated,947.0690536482646,1,6.853372008846848
subj_26,item_135,word,low,unrelated,908.7880053237504,1,6.812111849512435
subj_26,item_136,word,low,unrelated,481.52187125575887,1,6.176951653375341
subj_26,item_137,word,low,unrelated,558.3810575021721,1,6.3250416280614745
subj_26,item_138,word,low,unrelated,729.7847232899915,1,6.592749591048247
subj_26,item_140,word,low,unrelated,592.0058847926413,1,6.383516575362709
subj_26,item_141,word,low,unrelated,610.7653332325722,1,6.4147128154020345
subj_26,item_142,word,low,unrelated,686.3469054644949,1,6.531383193003152
subj_26,item_143,word,low,unrelated,795.4976061161901,1,6.6789678384913405
subj_26,item_144,word,low,unrelated,624.1998068995183,1,6.436470520479884
subj_26,item_145,word,low,unrelated,695.5248207375352,1,6.544666698343582
subj_26,item_146,word,low,unrelated,827.1992159243262,1,6.718045555886605
subj_26,item_147,word,low,unrelated,537.8687841009513,1,6.287614634691247
subj_26,item_148,word,low,unrelated,682.7697458163552,1,6.526157680940891
subj_26,item_150,word,low,unrelated,711.7728199933603,1,6.567758787454308
subj_26,item_151,word,low,unrelated,605.2021853817757,1,6.405562592915242
subj_26,item_152,word,low,unrelated,595.7949499727147,1,6.389896564198807
subj_26,item_153,word,low,unrelated,648.7077950525769,1,6.474982376568236
subj_26,item_154,word,low,unrelated,886.200865936436,1,6.786943635899234
subj_26,item_155,word,low,unrelated,720.5033176680455,1,6.57995002010357
subj_26,item_156,word,low,unrelated,618.8665963317438,1,6.427889734646542
subj_26,item_157,word,low,unrelated,649.5931836434809,1,6.476346295632749
subj_26,item_158,word,low,unrelated,646.9382836226329,1,6.47225090142351
subj_26,item_159,word,low,unrelated,664.5195015394288,1,6.499064225411798
subj_26,item_160,nonword,NA,NA,662.5507091023466,1,6.496097096972463
subj_26,item_161,nonword,NA,NA,599.5315663191392,1,6.396148627491948
subj_26,item_162,nonword,NA,NA,674.5979279230169,1,6.514116851058968
subj_26,item_165,nonword,NA,NA,651.2282390618277,1,6.478860178400795
subj_26,item_166,nonword,NA,NA,658.4049505524456,1,6.4898201683996675
subj_26,item_167,nonword,NA,NA,515.6712651470782,1,6.245469479409627
subj_26,item_168,nonword,NA,NA,624.1943323242202,1,6.436461749891932
subj_26,item_169,nonword,NA,NA,637.9013436079595,1,6.458183637544421
subj_26,item_170,nonword,NA,NA,638.6315231487354,1,6.459327641963619
subj_26,item_171,nonword,NA,NA,826.0502870250762,1,6.716655651843492
subj_26,item_173,nonword,NA,NA,685.7895161448738,1,6.53057075286746
subj_26,item_174,nonword,NA,NA,637.9559797750046,1,6.458269283746511
subj_26,item_175,nonword,NA,NA,848.0096341566787,1,6.742891996761186
subj_26,item_176,nonword,NA,NA,634.9308437634614,1,6.453516085502728
subj_26,item_177,nonword,NA,NA,790.6099514512872,1,6.672804737997239
subj_26,item_178,nonword,NA,NA,912.2097508606909,1,6.815869953609519
subj_26,item_179,nonword,NA,NA,743.198250448216,1,6.610962833417493
subj_26,item_181,nonword,NA,NA,704.4049214500421,1,6.557353363323996
subj_26,item_182,nonword,NA,NA,754.8681954982571,1,6.626543158509952
subj_26,item_183,nonword,NA,NA,579.1007651880186,1,6.361476495570914
subj_26,item_184,nonword,NA,NA,664.48836055752,1,6.499017361908876
subj_26,item_186,nonword,NA,NA,689.4350629552506,1,6.5358725128927855
subj_26,item_187,nonword,NA,NA,787.5500261956327,1,6.668926894009927
subj_26,item_188,nonword,NA,NA,618.9306429487469,1,6.427993219474312
subj_26,item_189,nonword,NA,NA,557.5486998570105,1,6.323549853522741
subj_26,item_190,nonword,NA,NA,670.6764375837861,1,6.508286811407301
subj_26,item_191,nonword,NA,NA,648.1293792898894,1,6.474090335820967
subj_26,item_192,nonword,NA,NA,663.9352098584648,1,6.498184569201273
subj_26,item_193,nonword,NA,NA,755.7962104929461,1,6.6277717770009215
subj_26,item_194,nonword,NA,NA,714.6046171729827,1,6.571729406767684
subj_26,item_196,nonword,NA,NA,647.1620546554416,1,6.472596734012252
subj_26,item_198,nonword,NA,NA,629.9459032752419,1,6.44563394788165
subj_26,item_199,nonword,NA,NA,776.1116617724022,1,6.654296403868066
